date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,has_shootout,shootout_winner,goalscorers_rows,penalty_goals_count,own_goals_count,fixture_id,league_id,season,source,home_team_norm,away_team_norm,home_rank_position,home_rank_points,away_rank_position,away_rank_points,rank_points_diff
2022-03-24,Scotland,Poland,1.0,1.0,Friendlies,,,,False,,0,0,0,849943,10,2022,api_football,Scotland,Poland,38.0,1506.77,34.0,1532.04,-25.269999999999982
2022-03-25,Guatemala,Cuba,1.0,0.0,Friendlies,,,,False,,0,0,0,847823,10,2022,api_football,Guatemala,Cuba,94.0,1245.77,166.0,980.49,265.28
2022-03-25,Uganda,Tajikistan,1.0,1.0,Friendlies,,,,False,,0,0,0,848008,10,2022,api_football,Uganda,Tajikistan,88.0,1264.08,100.0,1224.93,39.149999999999864
2022-03-25,Latvia,Kuwait,1.0,1.0,Friendlies,,,,False,,0,0,0,847824,10,2022,api_football,Latvia,Kuwait,139.0,1082.68,135.0,1105.1,-22.419999999999845
2022-03-25,Zambia,Congo,3.0,1.0,Friendlies,,,,False,,0,0,0,852224,10,2022,api_football,Zambia,Congo,91.0,1256.69,134.0,1105.96,150.73000000000002
2022-03-25,Comoros,Ethiopia,2.0,1.0,Friendlies,,,,False,,0,0,0,851152,10,2022,api_football,Comoros,Ethiopia,106.0,1193.49,147.0,1055.36,138.1300000000001
2022-03-25,Uzbekistan,Kyrgyzstan,3.0,1.0,Friendlies,,,,False,,0,0,0,848009,10,2022,api_football,Uzbekistan,Kyrgyzstan,52.0,1462.03,,,
2022-03-25,Liechtenstein,Cape Verde,0.0,6.0,Friendlies,,,,False,,0,0,0,832031,10,2022,api_football,Liechtenstein,Cabo Verde,205.0,799.8,67.0,1370.49,-570.69
2022-03-25,Norway,Slovakia,2.0,0.0,Friendlies,,,,False,,0,0,0,821422,10,2022,api_football,Norway,Slovakia,32.0,1553.14,44.0,1485.65,67.49000000000001
2022-03-25,South Africa,Guinea,0.0,0.0,Friendlies,,,,False,,0,0,0,848006,10,2022,api_football,South Africa,Guinea,60.0,1432.76,80.0,1307.05,125.71000000000004
2022-03-25,Malta,Azerbaijan,1.0,0.0,Friendlies,,,,False,,0,0,0,847825,10,2022,api_football,Malta,Azerbaijan,161.0,996.59,127.0,1132.97,-136.38
2022-03-25,Romania,Greece,0.0,1.0,Friendlies,,,,False,,0,0,0,825230,10,2022,api_football,Romania,Greece,49.0,1465.78,46.0,1480.38,-14.600000000000136
2022-03-25,Luxembourg,Northern Ireland,1.0,3.0,Friendlies,,,,False,,0,0,0,825179,10,2022,api_football,Luxembourg,Northern Ireland,102.0,1218.91,69.0,1366.02,-147.1099999999999
2022-03-25,andorra,St. Kitts and Nevis,1.0,0.0,Friendlies,,,,False,,0,0,0,847826,10,2022,api_football,andorra,St. Kitts and Nevis,,,,,
2022-03-25,Bosnia & Herzegovina,Georgia,0.0,1.0,Friendlies,,,,False,,0,0,0,824913,10,2022,api_football,Bosnia & Herzegovina,Georgia,,,73.0,1347.88,
2022-03-25,San Marino,Lithuania,1.0,2.0,Friendlies,,,,False,,0,0,0,821434,10,2022,api_football,San Marino,Lithuania,210.0,726.03,146.0,1056.34,-330.30999999999995
2022-03-25,France,Ivory Coast,2.0,1.0,Friendlies,,,,False,,0,0,0,847814,10,2022,api_football,France,Cte d'Ivoire,3.0,1870.0,37.0,1522.49,347.51
2022-03-25,Trinidad and Tobago,Barbados,9.0,0.0,Friendlies,,,,False,,0,0,0,852087,10,2022,api_football,Trinidad and Tobago,Barbados,97.0,1227.32,178.0,914.42,312.9
2022-03-26,Guinea-Bissau,Angola,3.0,2.0,Friendlies,,,,False,,0,0,0,852226,10,2022,api_football,Guinea-Bissau,Angola,133.0,1108.09,89.0,1263.09,-155.0
2022-03-26,Singapore,Malaysia,2.0,1.0,Friendlies,,,,False,,0,0,0,847835,10,2022,api_football,Singapore,Malaysia,148.0,1050.35,121.0,1145.89,-95.54000000000019
2022-03-26,Sudan,Central African Republic,0.0,0.0,Friendlies,,,,False,,0,0,0,851314,10,2022,api_football,Sudan,Central African Republic,117.0,1157.22,138.0,1083.57,73.65000000000009
2022-03-26,Croatia,Slovenia,1.0,1.0,Friendlies,,,,False,,0,0,0,847815,10,2022,api_football,Croatia,Slovenia,11.0,1716.88,57.0,1447.31,269.57000000000016
2022-03-26,Finland,Iceland,1.0,1.0,Friendlies,,,,False,,0,0,0,822698,10,2022,api_football,Finland,Iceland,75.0,1341.81,74.0,1344.72,-2.910000000000082
2022-03-26,Niger,Libya,1.0,2.0,Friendlies,,,,False,,0,0,0,848010,10,2022,api_football,Niger,Libya,111.0,1185.09,112.0,1183.06,2.0299999999999727
2022-03-26,India,Belarus,0.0,3.0,Friendlies,,,,False,,0,0,0,847827,10,2022,api_football,India,Belarus,141.0,1079.52,98.0,1227.09,-147.56999999999994
2022-03-26,Bahrain,Burundi,1.0,0.0,Friendlies,,,,False,,0,0,0,847836,10,2022,api_football,Bahrain,Burundi,90.0,1258.53,145.0,1060.22,198.30999999999995
2022-03-26,Rep. Of Ireland,Belgium,2.0,2.0,Friendlies,,,,False,,0,0,0,828605,10,2022,api_football,Rep. Of Ireland,Belgium,,,9.0,1730.71,
2022-03-26,Gibraltar,Faroe Islands,0.0,0.0,Friendlies,,,,False,,0,0,0,829111,10,2022,api_football,Gibraltar,Faroe Islands,202.0,818.03,125.0,1135.42,-317.3900000000001
2022-03-26,England,Switzerland,2.0,1.0,Friendlies,,,,False,,0,0,0,826024,10,2022,api_football,England,Switzerland,4.0,1834.12,18.0,1654.69,179.42999999999984
2022-03-26,Qatar,Bulgaria,2.0,1.0,Friendlies,,,,False,,0,0,0,828608,10,2022,api_football,Qatar,Bulgaria,56.0,1454.96,87.0,1272.19,182.76999999999998
2022-03-26,Spain,Albania,2.0,1.0,Friendlies,,,,False,,0,0,0,821424,10,2022,api_football,Spain,Albania,1.0,1877.18,63.0,1401.07,476.1100000000001
2022-03-26,Mauritania,Mozambique,2.0,1.0,Friendlies,,,,False,,0,0,0,848011,10,2022,api_football,Mauritania,Mozambique,115.0,1171.35,101.0,1224.31,-52.960000000000036
2022-03-26,Germany,Israel,2.0,0.0,Friendlies,,,,False,,0,0,0,821423,10,2022,api_football,Germany,Israel,10.0,1724.15,76.0,1328.14,396.01
2022-03-26,Netherlands,Denmark,4.0,2.0,Friendlies,,,,False,,0,0,0,825231,10,2022,api_football,Netherlands,Denmark,7.0,1756.27,21.0,1616.75,139.51999999999998
2022-03-27,Laos,Brunei,3.0,2.0,Friendlies,,,,False,,0,0,0,849946,10,2022,api_football,Laos,Brunei,190.0,871.16,,,
2022-03-27,Liberia,Sierra Leone,0.0,1.0,Friendlies,,,,False,,0,0,0,850214,10,2022,api_football,Liberia,Sierra Leone,140.0,1081.46,120.0,1149.1,-67.63999999999987
2022-03-27,Thailand,Suriname,1.0,0.0,Friendlies,,,,False,,0,0,0,847816,10,2022,api_football,Thailand,Suriname,96.0,1243.27,123.0,1140.54,102.73000000000002
2022-03-27,Zambia,Benin,1.0,2.0,Friendlies,,,,False,,0,0,0,853289,10,2022,api_football,Zambia,Benin,91.0,1256.69,92.0,1250.06,6.630000000000109
2022-03-27,Guatemala,Haiti,2.0,1.0,Friendlies,,,,False,,0,0,0,847828,10,2022,api_football,Guatemala,Haiti,94.0,1245.77,83.0,1294.49,-48.72000000000003
2022-03-27,Guyana,Barbados,5.0,0.0,Friendlies,,,,False,,0,0,0,852089,10,2022,api_football,Guyana,Barbados,151.0,1041.9,178.0,914.42,127.48000000000013
2022-03-28,San Marino,Cape Verde,0.0,2.0,Friendlies,,,,False,,0,0,0,851151,10,2022,api_football,San Marino,Cabo Verde,210.0,726.03,67.0,1370.49,-644.46
2022-03-28,Montenegro,Greece,1.0,0.0,Friendlies,,,,False,,0,0,0,825232,10,2022,api_football,Montenegro,Greece,82.0,1297.09,46.0,1480.38,-183.2900000000002
2022-03-28,andorra,Grenada,1.0,0.0,Friendlies,,,,False,,0,0,0,847829,10,2022,api_football,andorra,Grenada,,,164.0,989.59,
2022-03-28,Belize,Cuba,0.0,3.0,Friendlies,,,,False,,0,0,0,852088,10,2022,api_football,Belize,Cuba,181.0,910.74,166.0,980.49,-69.75
2022-03-29,Tajikistan,Kyrgyzstan,1.0,0.0,Friendlies,,,,False,,0,0,0,853951,10,2022,api_football,Tajikistan,Kyrgyzstan,100.0,1224.93,,,
2022-03-29,Azerbaijan,Latvia,0.0,1.0,Friendlies,,,,False,,0,0,0,847830,10,2022,api_football,Azerbaijan,Latvia,127.0,1132.97,139.0,1082.68,50.289999999999964
2022-03-29,Bangladesh,Mongolia,0.0,0.0,Friendlies,,,,False,,0,0,0,847837,10,2022,api_football,Bangladesh,Mongolia,180.0,911.1,185.0,879.75,31.350000000000023
2022-03-29,Liberia,Burundi,1.0,2.0,Friendlies,,,,False,,0,0,0,849766,10,2022,api_football,Liberia,Burundi,140.0,1081.46,145.0,1060.22,21.24000000000001
2022-03-29,Singapore,Philippines,2.0,0.0,Friendlies,,,,False,,0,0,0,850216,10,2022,api_football,Singapore,Philippines,148.0,1050.35,136.0,1090.95,-40.600000000000136
2022-03-29,Congo,Sierra Leone,1.0,2.0,Friendlies,,,,False,,0,0,0,852227,10,2022,api_football,Congo,Sierra Leone,134.0,1105.96,120.0,1149.1,-43.13999999999987
2022-03-29,Croatia,Bulgaria,2.0,1.0,Friendlies,,,,False,,0,0,0,828606,10,2022,api_football,Croatia,Bulgaria,11.0,1716.88,87.0,1272.19,444.69000000000005
2022-03-29,Uzbekistan,Uganda,4.0,2.0,Friendlies,,,,False,,0,0,0,853952,10,2022,api_football,Uzbekistan,Uganda,52.0,1462.03,88.0,1264.08,197.95000000000005
2022-03-29,Liechtenstein,Faroe Islands,0.0,1.0,Friendlies,,,,False,,0,0,0,829112,10,2022,api_football,Liechtenstein,Faroe Islands,205.0,799.8,125.0,1135.42,-335.6200000000001
2022-03-29,Switzerland,Kosovo,1.0,1.0,Friendlies,,,,False,,0,0,0,826025,10,2022,api_football,Switzerland,Kosovo,18.0,1654.69,79.0,1308.84,345.85000000000014
2022-03-29,Denmark,Serbia,3.0,0.0,Friendlies,,,,False,,0,0,0,825234,10,2022,api_football,Denmark,Serbia,21.0,1616.75,39.0,1506.34,110.41000000000008
2022-03-29,Albania,Georgia,0.0,0.0,Friendlies,,,,False,,0,0,0,824917,10,2022,api_football,Albania,Georgia,63.0,1401.07,73.0,1347.88,53.18999999999983
2022-03-29,Finland,Slovakia,0.0,2.0,Friendlies,,,,False,,0,0,0,821428,10,2022,api_football,Finland,Slovakia,75.0,1341.81,44.0,1485.65,-143.84000000000015
2022-03-29,Tanzania,Sudan,1.0,1.0,Friendlies,,,,False,,0,0,0,850211,10,2022,api_football,Tanzania,Sudan,110.0,1186.13,117.0,1157.22,28.910000000000082
2022-03-29,Equatorial Guinea,Angola,0.0,0.0,Friendlies,,,,False,,0,0,0,853953,10,2022,api_football,Equatorial Guinea,Angola,107.0,1190.01,89.0,1263.09,-73.07999999999993
2022-03-29,Togo,Benin,1.0,1.0,Friendlies,,,,False,,0,0,0,850215,10,2022,api_football,Togo,Benin,124.0,1140.35,92.0,1250.06,-109.71000000000004
2022-03-29,Bahrain,Belarus,0.0,1.0,Friendlies,,,,False,,0,0,0,847831,10,2022,api_football,Bahrain,Belarus,90.0,1258.53,98.0,1227.09,31.440000000000055
2022-03-29,Norway,Armenia,9.0,0.0,Friendlies,,,,False,,0,0,0,821427,10,2022,api_football,Norway,Armenia,32.0,1553.14,105.0,1196.08,357.0600000000002
2022-03-29,Malta,Kuwait,2.0,0.0,Friendlies,,,,False,,0,0,0,847832,10,2022,api_football,Malta,Kuwait,161.0,996.59,135.0,1105.1,-108.50999999999988
2022-03-29,Qatar,Slovenia,0.0,0.0,Friendlies,,,,False,,0,0,0,821421,10,2022,api_football,Qatar,Slovenia,56.0,1454.96,57.0,1447.31,7.650000000000091
2022-03-29,Israel,Romania,2.0,2.0,Friendlies,,,,False,,0,0,0,821425,10,2022,api_football,Israel,Romania,76.0,1328.14,49.0,1465.78,-137.63999999999987
2022-03-29,Belgium,Burkina Faso,3.0,0.0,Friendlies,,,,False,,0,0,0,847817,10,2022,api_football,Belgium,Burkina Faso,9.0,1730.71,62.0,1412.79,317.9200000000001
2022-03-29,Spain,Iceland,5.0,0.0,Friendlies,,,,False,,0,0,0,821429,10,2022,api_football,Spain,Iceland,1.0,1877.18,74.0,1344.72,532.46
2022-03-29,England,Ivory Coast,3.0,0.0,Friendlies,,,,False,,0,0,0,827602,10,2022,api_football,England,Cte d'Ivoire,4.0,1834.12,37.0,1522.49,311.6299999999999
2022-03-29,Wales,Czech Republic,1.0,1.0,Friendlies,,,,False,,0,0,0,852622,10,2022,api_football,Wales,Czech Republic,35.0,1529.71,,,
2022-03-29,Northern Ireland,Hungary,0.0,1.0,Friendlies,,,,False,,0,0,0,825235,10,2022,api_football,Northern Ireland,Hungary,69.0,1366.02,41.0,1496.29,-130.26999999999998
2022-03-29,Austria,Scotland,2.0,2.0,Friendlies,,,,False,,0,0,0,852621,10,2022,api_football,Austria,Scotland,24.0,1585.51,38.0,1506.77,78.74000000000001
2022-03-29,Rep. Of Ireland,Lithuania,1.0,0.0,Friendlies,,,,False,,0,0,0,828607,10,2022,api_football,Rep. Of Ireland,Lithuania,,,146.0,1056.34,
2022-03-29,Turkey,Italy,2.0,3.0,Friendlies,,,,False,,0,0,0,852620,10,2022,api_football,Trkiye,Italy,25.0,1582.69,12.0,1702.06,-119.36999999999989
2022-03-29,Bosnia & Herzegovina,Luxembourg,1.0,0.0,Friendlies,,,,False,,0,0,0,824914,10,2022,api_football,Bosnia & Herzegovina,Luxembourg,,,102.0,1218.91,
2022-03-29,Netherlands,Germany,1.0,1.0,Friendlies,,,,False,,0,0,0,825233,10,2022,api_football,Netherlands,Germany,7.0,1756.27,10.0,1724.15,32.11999999999989
2022-03-29,Mauritania,Libya,2.0,0.0,Friendlies,,,,False,,0,0,0,848012,10,2022,api_football,Mauritania,Libya,115.0,1171.35,112.0,1183.06,-11.710000000000036
2022-03-29,France,South Africa,5.0,0.0,Friendlies,,,,False,,0,0,0,847818,10,2022,api_football,France,South Africa,3.0,1870.0,60.0,1432.76,437.24
2022-03-30,Trinidad and Tobago,Guyana,1.0,1.0,Friendlies,,,,False,,0,0,0,852090,10,2022,api_football,Trinidad and Tobago,Guyana,97.0,1227.32,151.0,1041.9,185.41999999999985
2022-04-24,El Salvador,Guatemala,0.0,4.0,Friendlies,,,,False,,0,0,0,857609,10,2022,api_football,El Salvador,Guatemala,99.0,1226.65,94.0,1245.77,-19.11999999999989
2022-04-28,Mexico,Guatemala,0.0,0.0,Friendlies,,,,False,,0,0,0,847819,10,2022,api_football,Mexico,Guatemala,16.0,1675.75,94.0,1245.77,429.98
2022-05-12,Dominica,St. Vincent / Grenadines,2.0,1.0,Friendlies,,,,False,,0,0,0,861637,10,2022,api_football,Dominica,St. Vincent / Grenadines,183.0,901.37,,,
2022-05-13,Bahamas,Turks and Caicos Islands,4.0,2.0,Friendlies,,,,False,,0,0,0,862049,10,2022,api_football,Bahamas,Turks and Caicos Islands,206.0,796.6,204.0,803.98,-7.3799999999999955
2022-05-14,Bahamas,Turks and Caicos Islands,1.0,2.0,Friendlies,,,,False,,0,0,0,862050,10,2022,api_football,Bahamas,Turks and Caicos Islands,206.0,796.6,204.0,803.98,-7.3799999999999955
2022-05-15,Dominica,St. Vincent / Grenadines,3.0,1.0,Friendlies,,,,False,,0,0,0,861638,10,2022,api_football,Dominica,St. Vincent / Grenadines,183.0,901.37,,,
2022-05-24,Mozambique,Eswatini,0.0,1.0,Friendlies,,,,False,,0,0,0,862530,10,2022,api_football,Mozambique,Eswatini,101.0,1224.31,159.0,1010.52,213.78999999999996
2022-05-27,Thailand,Turkmenistan,1.0,0.0,Friendlies,,,,False,,0,0,0,861481,10,2022,api_football,Thailand,Turkmenistan,96.0,1243.27,137.0,1087.52,155.75
2022-05-27,Bahrain,Myanmar,2.0,0.0,Friendlies,,,,False,,0,0,0,862599,10,2022,api_football,Bahrain,Myanmar,90.0,1258.53,163.0,990.81,267.72
2022-05-27,Malaysia,Brunei,4.0,0.0,Friendlies,,,,False,,0,0,0,862600,10,2022,api_football,Malaysia,Brunei,121.0,1145.89,,,
2022-05-28,Ethiopia,Lesotho,1.0,1.0,Friendlies,,,,False,,0,0,0,863035,10,2022,api_football,Ethiopia,Lesotho,147.0,1055.36,143.0,1065.97,-10.610000000000127
2022-05-28,India,Jordan,0.0,2.0,Friendlies,,,,False,,0,0,0,861492,10,2022,api_football,India,Jordan,141.0,1079.52,64.0,1388.93,-309.4100000000001
2022-05-28,Timor-Leste,Nepal,2.0,2.0,Friendlies,,,,False,,0,0,0,863036,10,2022,api_football,Timor-Leste,Nepal,198.0,835.55,182.0,902.52,-66.97000000000003
2022-05-29,Mexico,Nigeria,2.0,1.0,Friendlies,,,,False,,0,0,0,857896,10,2022,api_football,Mexico,Nigeria,16.0,1675.75,26.0,1581.56,94.19000000000005
2022-05-29,United Arab Emirates,Gambia,1.0,1.0,Friendlies,,,,False,,0,0,0,861636,10,2022,api_football,United Arab Emirates,Gambia,68.0,1370.47,,,
2022-05-31,Ethiopia,Lesotho,1.0,1.0,Friendlies,,,,False,,0,0,0,863037,10,2022,api_football,Ethiopia,Lesotho,147.0,1055.36,143.0,1065.97,-10.610000000000127
2022-05-31,Thailand,Bahrain,1.0,2.0,Friendlies,,,,False,,0,0,0,861482,10,2022,api_football,Thailand,Bahrain,96.0,1243.27,90.0,1258.53,-15.259999999999991
2022-06-01,Vietnam,Afghanistan,2.0,0.0,Friendlies,,,,False,,0,0,0,861493,10,2022,api_football,Vietnam,Afghanistan,108.0,1189.51,162.0,991.19,198.31999999999994
2022-06-01,Malaysia,Hong Kong,2.0,0.0,Friendlies,,,,False,,0,0,0,857611,10,2022,api_football,Malaysia,Hong Kong,121.0,1145.89,,,
2022-06-01,Indonesia,Bangladesh,0.0,0.0,Friendlies,,,,False,,0,0,0,862597,10,2022,api_football,Indonesia,Bangladesh,122.0,1144.73,180.0,911.1,233.63
2022-06-01,Kuwait,Singapore,2.0,0.0,Friendlies,,,,False,,0,0,0,861764,10,2022,api_football,Kuwait,Singapore,135.0,1105.1,148.0,1050.35,54.75
2022-06-01,Syria,Tajikistan,1.0,0.0,Friendlies,,,,False,,0,0,0,864085,10,2022,api_football,Syria,Tajikistan,84.0,1282.62,100.0,1224.93,57.68999999999983
2022-06-01,Malta,Venezuela,0.0,1.0,Friendlies,,,,False,,0,0,0,863033,10,2022,api_football,Malta,Venezuela,161.0,996.59,50.0,1465.22,-468.63
2022-06-01,Australia,Jordan,2.0,1.0,Friendlies,,,,False,,0,0,0,861483,10,2022,api_football,Australia,Jordan,27.0,1574.01,64.0,1388.93,185.07999999999993
2022-06-01,Italy,Argentina,0.0,3.0,Friendlies,,,,False,,0,0,0,821430,10,2022,api_football,Italy,Argentina,12.0,1702.06,2.0,1873.33,-171.26999999999998
2022-06-01,United States,Morocco,3.0,0.0,Friendlies,,,,False,,0,0,0,858424,10,2022,api_football,USA,Morocco,15.0,1681.88,8.0,1736.56,-54.679999999999836
2022-06-02,Japan,Paraguay,4.0,1.0,Friendlies,,,,False,,0,0,0,861484,10,2022,api_football,Japan,Paraguay,19.0,1650.12,40.0,1501.5,148.6199999999999
2022-06-02,South Korea,Brazil,1.0,5.0,Friendlies,,,,False,,0,0,0,861485,10,2022,api_football,Korea Republic,Brazil,22.0,1599.45,5.0,1760.46,-161.01
2022-06-02,Cambodia,Timor-Leste,2.0,1.0,Friendlies,,,,False,,0,0,0,863038,10,2022,api_football,Cambodia,Timor-Leste,179.0,911.54,198.0,835.55,75.99000000000001
2022-06-03,Ecuador,Nigeria,1.0,0.0,Friendlies,,,,False,,0,0,0,858020,10,2022,api_football,Ecuador,Nigeria,23.0,1591.73,26.0,1581.56,10.170000000000073
2022-06-03,Mexico,Uruguay,0.0,3.0,Friendlies,,,,False,,0,0,0,857608,10,2022,api_football,Mexico,Uruguay,16.0,1675.75,17.0,1672.62,3.130000000000109
2022-06-03,Nepal,Oman,0.0,2.0,Friendlies,,,,False,,0,0,0,863039,10,2022,api_football,Nepal,Oman,182.0,902.52,78.0,1313.46,-410.94000000000005
2022-06-05,Peru,New Zealand,1.0,0.0,Friendlies,,,,False,,0,0,0,859036,10,2022,api_football,Peru,New Zealand,53.0,1461.46,85.0,1279.25,182.21000000000004
2022-06-05,Saudi Arabia,Colombia,0.0,1.0,Friendlies,,,,False,,0,0,0,861486,10,2022,api_football,Saudi Arabia,Colombia,61.0,1429.48,13.0,1701.3,-271.81999999999994
2022-06-05,Argentina,Estonia,5.0,0.0,Friendlies,,,,False,,0,0,0,864291,10,2022,api_football,Argentina,Estonia,2.0,1873.33,129.0,1123.11,750.22
2022-06-05,United States,Uruguay,0.0,0.0,Friendlies,,,,False,,0,0,0,860181,10,2022,api_football,USA,Uruguay,15.0,1681.88,17.0,1672.62,9.260000000000218
2022-06-05,Mexico,Ecuador,0.0,0.0,Friendlies,,,,False,,0,0,0,857897,10,2022,api_football,Mexico,Ecuador,16.0,1675.75,23.0,1591.73,84.01999999999998
2022-06-06,Japan,Brazil,0.0,1.0,Friendlies,,,,False,,0,0,0,860591,10,2022,api_football,Japan,Brazil,19.0,1650.12,5.0,1760.46,-110.34000000000015
2022-06-06,South Korea,Chile,2.0,0.0,Friendlies,,,,False,,0,0,0,861487,10,2022,api_football,Korea Republic,Chile,22.0,1599.45,55.0,1457.84,141.61000000000013
2022-06-09,Saudi Arabia,Venezuela,0.0,1.0,Friendlies,,,,False,,0,0,0,861488,10,2022,api_football,Saudi Arabia,Venezuela,61.0,1429.48,50.0,1465.22,-35.74000000000001
2022-06-09,Oman,New Zealand,0.0,0.0,Friendlies,,,,False,,0,0,0,863034,10,2022,api_football,Oman,New Zealand,78.0,1313.46,85.0,1279.25,34.210000000000036
2022-06-09,San Marino,Iceland,0.0,1.0,Friendlies,,,,False,,0,0,0,861763,10,2022,api_football,San Marino,Iceland,210.0,726.03,74.0,1344.72,-618.69
2022-06-10,South Korea,Paraguay,2.0,2.0,Friendlies,,,,False,,0,0,0,861489,10,2022,api_football,Korea Republic,Paraguay,22.0,1599.45,40.0,1501.5,97.95000000000005
2022-06-11,Uruguay,Panama,5.0,0.0,Friendlies,,,,False,,0,0,0,865799,10,2022,api_football,Uruguay,Panama,17.0,1672.62,33.0,1540.43,132.18999999999983
2022-06-12,Ecuador,Mali,1.0,0.0,Friendlies,,,,False,,0,0,0,861490,10,2022,api_football,Ecuador,Mali,23.0,1591.73,54.0,1458.48,133.25
2022-06-12,Iran,Algeria,1.0,2.0,Friendlies,,,,False,,0,0,0,866555,10,2022,api_football,IR Iran,Algeria,20.0,1617.02,28.0,1560.91,56.1099999999999
2022-06-13,Albania,Estonia,0.0,0.0,Friendlies,,,,False,,0,0,0,862598,10,2022,api_football,Albania,Estonia,63.0,1401.07,129.0,1123.11,277.96000000000004
2022-06-14,South Korea,Egypt,4.0,1.0,Friendlies,,,,False,,0,0,0,863632,10,2022,api_football,Korea Republic,Egypt,22.0,1599.45,31.0,1556.72,42.73000000000002
2022-07-18,Mauritius,Seychelles,2.0,0.0,Friendlies,,,,False,,0,0,0,942169,10,2022,api_football,Mauritius,Seychelles,176.0,915.51,203.0,805.33,110.17999999999995
2022-08-15,Mauritania,Mali,1.0,0.0,Friendlies,,,,False,,0,0,0,942170,10,2022,api_football,Mauritania,Mali,115.0,1171.35,54.0,1458.48,-287.1300000000001
2022-08-18,Mauritania,Mali,1.0,1.0,Friendlies,,,,False,,0,0,0,942171,10,2022,api_football,Mauritania,Mali,115.0,1171.35,54.0,1458.48,-287.1300000000001
2022-08-20,Qatar,Morocco,2.0,2.0,Friendlies,,,,False,,0,0,0,942682,10,2022,api_football,Qatar,Morocco,56.0,1454.96,8.0,1736.56,-281.5999999999999
2022-08-21,Ethiopia,Uganda,0.0,0.0,Friendlies,,,,False,,0,0,0,945817,10,2022,api_football,Ethiopia,Uganda,147.0,1055.36,88.0,1264.08,-208.72000000000003
2022-08-22,Mali,Guinea,0.0,0.0,Friendlies,,,,False,,0,0,0,945818,10,2022,api_football,Mali,Guinea,54.0,1458.48,80.0,1307.05,151.43000000000006
2022-08-23,Qatar,Ghana,2.0,1.0,Friendlies,,,,False,,0,0,0,942683,10,2022,api_football,Qatar,Ghana,56.0,1454.96,72.0,1351.09,103.87000000000012
2022-08-26,Qatar,Jamaica,1.0,1.0,Friendlies,,,,False,,0,0,0,942684,10,2022,api_football,Qatar,Jamaica,56.0,1454.96,70.0,1362.46,92.5
2022-09-01,Mexico,Paraguay,0.0,1.0,Friendlies,,,,False,,0,0,0,857898,10,2022,api_football,Mexico,Paraguay,16.0,1675.75,40.0,1501.5,174.25
2022-09-21,Brunei,Maldives,0.0,3.0,Friendlies,,,,False,,0,0,0,962284,10,2022,api_football,Brunei,Maldives,,,173.0,945.02,
2022-09-21,Vietnam,Singapore,4.0,0.0,Friendlies,,,,False,,0,0,0,942172,10,2022,api_football,Vietnam,Singapore,108.0,1189.51,148.0,1050.35,139.16000000000008
2022-09-21,Hong Kong,Myanmar,2.0,0.0,Friendlies,,,,False,,0,0,0,953174,10,2022,api_football,Hong Kong,Myanmar,,,163.0,990.81,
2022-09-21,Libya,Uganda,0.0,0.0,Friendlies,,,,False,,0,0,0,962285,10,2022,api_football,Libya,Uganda,112.0,1183.06,88.0,1264.08,-81.01999999999998
2022-09-21,San Marino,Seychelles,0.0,0.0,Friendlies,,,,False,,0,0,0,942166,10,2022,api_football,San Marino,Seychelles,210.0,726.03,203.0,805.33,-79.30000000000007
2022-09-22,Australia,New Zealand,1.0,0.0,Friendlies,,,,False,,0,0,0,942142,10,2022,api_football,Australia,New Zealand,27.0,1574.01,85.0,1279.25,294.76
2022-09-22,Cambodia,Bangladesh,0.0,1.0,Friendlies,,,,False,,0,0,0,945954,10,2022,api_football,Cambodia,Bangladesh,179.0,911.54,180.0,911.1,0.4399999999999409
2022-09-22,Comoros,Tunisia,0.0,1.0,Friendlies,,,,False,,0,0,0,962413,10,2022,api_football,Comoros,Tunisia,106.0,1193.49,47.0,1479.04,-285.54999999999995
2022-09-22,Venezuela,Iceland,0.0,1.0,Friendlies,,,,False,,0,0,0,961013,10,2022,api_football,Venezuela,Iceland,50.0,1465.22,74.0,1344.72,120.5
2022-09-22,Suriname,Nicaragua,2.0,1.0,Friendlies,,,,False,,0,0,0,948656,10,2022,api_football,Suriname,Nicaragua,123.0,1140.54,131.0,1116.86,23.680000000000064
